fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
31055,"Douglas County, Nebraska",NE,1808,48.92485061769406,1793,49.07323229740927,0.14838167971521068,0.09892111981014046,0.5911314245117392,0.4922103047015987,optionality is moderate (0.654); scarcity/amenity balance is moderate (0.604),fragility pressure is moderate (0.615),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.654); scarcity/amenity balance is moderate (0.604). Brakes: fragility pressure is moderate (0.615).
53035,"Kitsap County, Washington",WA,1809,48.917168908011384,1808,48.94306314523912,0.025894237227736427,0.01726282481849095,0.6055214895670684,0.5882586647485775,scarcity/amenity balance is strong (0.788); optionality is moderate (0.643),wetlands constraint is heavy (0.719); constraint pressure is heavy (0.697),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.788); optionality is moderate (0.643). Brakes: wetlands constraint is heavy (0.719); constraint pressure is heavy (0.697).
13217,"Newton County, Georgia",GA,1810,48.9096892237898,1817,48.837582986220625,-0.07210623756917173,-0.048070825046114485,0.4659911984005495,0.514062023446664,no major structural supports flagged,fragility pressure is moderate (0.601),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.601).
12073,"Leon County, Florida",FL,1811,48.90861467929142,1836,48.63972090592602,-0.2688937733653996,-0.17926251557693307,0.5436243003296086,0.7228868159065417,scarcity/amenity balance is strong (0.812); site-thesis support is moderate (0.630),fragility pressure is heavy (0.867); wetlands constraint is heavy (0.767); constraint complexity is heavy (0.691),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.812); site-thesis support is moderate (0.630). Brakes: fragility pressure is heavy (0.867); wetlands constraint is heavy (0.767); constraint complexity is heavy (0.691).
19161,"Sac County, Iowa",IA,1812,48.90436916451214,1800,48.99821332073704,0.09384415622489592,0.06256277081659728,0.461057892426493,0.3984951216098957,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
05095,"Monroe County, Arkansas",AR,1813,48.87021120635822,1834,48.65404235008574,-0.21616885627248278,-0.14411257084832185,0.4853278188133979,0.6294403896617198,scarcity/amenity balance is moderate (0.649),wetlands constraint is heavy (0.810); constraint pressure is moderate (0.626); constraint complexity is moderate (0.570),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.649). Brakes: wetlands constraint is heavy (0.810); constraint pressure is moderate (0.626); constraint complexity is moderate (0.570).
35043,"Sandoval County, New Mexico",NM,1814,48.87003462128426,1784,49.13227481959818,0.2622401983139218,0.17482679887594788,0.6022712534217545,0.4274444545458066,optionality is moderate (0.668); site-thesis support is moderate (0.645); scarcity/amenity balance is moderate (0.602),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.668); site-thesis support is moderate (0.645); scarcity/amenity balance is moderate (0.602). Brakes: no major structural brakes flagged.
51015,"Augusta County, Virginia",VA,1815,48.85847173686123,1783,49.13795865896936,0.27948692210812776,0.18632461473875184,0.6021057436334842,0.4157811288947324,optionality is moderate (0.655); scarcity/amenity balance is moderate (0.650); site-thesis support is moderate (0.607),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.655); scarcity/amenity balance is moderate (0.650); site-thesis support is moderate (0.607). Brakes: no major structural brakes flagged.
20175,"Seward County, Kansas",KS,1816,48.85733073467995,1759,49.39919787048235,0.5418671358023998,0.3612447572015998,0.6011397761126103,0.23989501891101045,developability is strong (0.790); fragility/support balance is strong (0.765); optionality is moderate (0.610),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.790); fragility/support balance is strong (0.765); optionality is moderate (0.610). Brakes: no major structural brakes flagged.
53069,"Wahkiakum County, Washington",WA,1817,48.84632289760919,1841,48.61082329247008,-0.23549960513911006,-0.1569997367594067,0.5194446935096299,0.6764444302690366,scarcity/amenity balance is strong (0.779),wetlands constraint is heavy (0.825); constraint pressure is heavy (0.729); constraint complexity is moderate (0.638),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.779). Brakes: wetlands constraint is heavy (0.825); constraint pressure is heavy (0.729); constraint complexity is moderate (0.638).
08103,"Rio Blanco County, Colorado",CO,1818,48.837742068447675,1799,48.998413167879086,0.160671099431409,0.107114066287606,0.5777114629740935,0.4705973966864875,optionality is strong (0.675); site-thesis support is moderate (0.632); scarcity/amenity balance is moderate (0.618),constraint pressure is moderate (0.632),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.675); site-thesis support is moderate (0.632); scarcity/amenity balance is moderate (0.618). Brakes: constraint pressure is moderate (0.632).
29153,"Ozark County, Missouri",MO,1819,48.83381948846837,1806,48.949165553826575,0.11534606535820632,0.07689737690547088,0.5671045823456342,0.49020720544016333,optionality is moderate (0.655); scarcity/amenity balance is moderate (0.639),constraint pressure is moderate (0.563),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.655); scarcity/amenity balance is moderate (0.639). Brakes: constraint pressure is moderate (0.563).
34009,"Cape May County, New Jersey",NJ,1820,48.824606331707116,1860,48.47233900407079,-0.3522673276363271,-0.23484488509088475,0.5384176761488362,0.7732625612397209,scarcity/amenity balance is strong (0.855); site-thesis support is moderate (0.600),wetlands constraint is heavy (0.960); fragility pressure is heavy (0.885); constraint complexity is heavy (0.692),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.855); site-thesis support is moderate (0.600). Brakes: wetlands constraint is heavy (0.960); fragility pressure is heavy (0.885); constraint complexity is heavy (0.692).
13101,"Echols County, Georgia",GA,1821,48.79205168805523,1890,48.19423681340046,-0.5978148746547713,-0.39854324976984756,0.26887045180634306,0.6674137015761906,no major structural supports flagged,wetlands constraint is heavy (0.801); fragility pressure is moderate (0.643); constraint complexity is moderate (0.629),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.801); fragility pressure is moderate (0.643); constraint complexity is moderate (0.629).
20123,"Mitchell County, Kansas",KS,1822,48.78477092726661,1792,49.07365192605301,0.2888809987864021,0.19258733252426807,0.6257567312261221,0.433169398701854,optionality is strong (0.707); fragility/support balance is strong (0.684),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.707); fragility/support balance is strong (0.684). Brakes: no major structural brakes flagged.
29173,"Ralls County, Missouri",MO,1823,48.76066097867816,1839,48.61883562919729,-0.14182534948086586,-0.09455023298724391,0.42424580280671426,0.5187960357939582,no major structural supports flagged,constraint pressure is moderate (0.571),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is moderate (0.571).
20189,"Stevens County, Kansas",KS,1824,48.753892015211484,1761,49.37437062098692,0.6204786057754414,0.4136524038502943,0.5967328662050273,0.18308046235473302,developability is strong (0.815); fragility/support balance is strong (0.798); optionality is moderate (0.631),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.815); fragility/support balance is strong (0.798); optionality is moderate (0.631). Brakes: no major structural brakes flagged.
38041,"Hettinger County, North Dakota",ND,1825,48.70555209154754,1824,48.759073997885594,0.053521906338055064,0.03568127089203671,0.4451228092501113,0.40944153835807456,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
56023,"Lincoln County, Wyoming",WY,1826,48.70073573379143,1786,49.1117947261816,0.41105899239016985,0.27403932826011324,0.6836564474842705,0.4096171192241572,scarcity/amenity balance is strong (0.720); optionality is strong (0.709); fragility/support balance is strong (0.708),no major structural brakes flagged,Wave 3 support is strong; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.720); optionality is strong (0.709); fragility/support balance is strong (0.708). Brakes: no major structural brakes flagged.
05079,"Lincoln County, Arkansas",AR,1827,48.70018279345716,1835,48.64740566947653,-0.05277712398063514,-0.035184749320423425,0.4865922249874008,0.5217769743078242,no major structural supports flagged,wetlands constraint is moderate (0.667),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.667).
13011,"Banks County, Georgia",GA,1828,48.67804207079644,1852,48.549364729294886,-0.12867734150154972,-0.08578489433436648,0.4456034733889663,0.5313883677233328,no major structural supports flagged,fragility pressure is moderate (0.579); constraint complexity is moderate (0.562),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.579); constraint complexity is moderate (0.562).
25021,"Norfolk County, Massachusetts",MA,1829,48.6764279305837,1798,49.006822776054285,0.3303948454705833,0.2202632303137222,0.7262645742335215,0.5060013439197993,scarcity/amenity balance is strong (0.776); fragility/support balance is strong (0.775); optionality is strong (0.737),wetlands constraint is heavy (0.865),Wave 3 support is strong; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.776); fragility/support balance is strong (0.775); optionality is strong (0.737). Brakes: wetlands constraint is heavy (0.865).
48303,"Lubbock County, Texas",TX,1830,48.64564379874825,1809,48.937447760760456,0.2918039620122038,0.19453597467480255,0.550060630438948,0.3555246557641455,fragility/support balance is strong (0.679); developability is strong (0.675); optionality is moderate (0.610),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.679); developability is strong (0.675); optionality is moderate (0.610). Brakes: no major structural brakes flagged.
